date,year,month,day,weekday,hour,is_weekend
2023-09-29,2023,9,29,4,19,False
2023-09-29,2023,9,29,4,20,False
2023-09-29,2023,9,29,4,21,False
2023-09-29,2023,9,29,4,22,False
2023-09-29,2023,9,29,4,23,False
2023-09-30,2023,9,30,5,0,True
2023-09-30,2023,9,30,5,1,True
2023-09-30,2023,9,30,5,2,True
2023-09-30,2023,9,30,5,3,True
2023-09-30,2023,9,30,5,4,True
2023-09-30,2023,9,30,5,5,True
2023-09-30,2023,9,30,5,6,True
2023-09-30,2023,9,30,5,7,True
2023-09-30,2023,9,30,5,8,True
2023-09-30,2023,9,30,5,9,True
2023-09-30,2023,9,30,5,10,True
2023-09-30,2023,9,30,5,11,True
2023-09-30,2023,9,30,5,12,True
2023-09-30,2023,9,30,5,13,True
2023-09-30,2023,9,30,5,14,True
2023-09-30,2023,9,30,5,15,True
2023-09-30,2023,9,30,5,16,True
2023-09-30,2023,9,30,5,17,True
2023-09-30,2023,9,30,5,18,True
2023-09-30,2023,9,30,5,19,True
2023-09-30,2023,9,30,5,20,True
2023-09-30,2023,9,30,5,21,True
2023-09-30,2023,9,30,5,22,True
2023-09-30,2023,9,30,5,23,True
2023-10-01,2023,10,1,6,0,True
2023-10-01,2023,10,1,6,1,True
2023-10-01,2023,10,1,6,2,True
2023-10-01,2023,10,1,6,3,True
2023-10-01,2023,10,1,6,4,True
2023-10-01,2023,10,1,6,5,True
2023-10-01,2023,10,1,6,6,True
2023-10-01,2023,10,1,6,7,True
2023-10-01,2023,10,1,6,8,True
2023-10-01,2023,10,1,6,9,True
2023-10-01,2023,10,1,6,10,True
2023-10-01,2023,10,1,6,11,True
2023-10-01,2023,10,1,6,12,True
2023-10-01,2023,10,1,6,13,True
2023-10-01,2023,10,1,6,14,True
2023-10-01,2023,10,1,6,15,True
2023-10-01,2023,10,1,6,16,True
2023-10-01,2023,10,1,6,17,True
2023-10-01,2023,10,1,6,18,True
2023-10-01,2023,10,1,6,19,True
2023-10-01,2023,10,1,6,20,True
2023-10-01,2023,10,1,6,21,True
2023-10-01,2023,10,1,6,22,True
2023-10-01,2023,10,1,6,23,True
2023-10-02,2023,10,2,0,0,False
2023-10-02,2023,10,2,0,1,False
2023-10-02,2023,10,2,0,2,False
2023-10-02,2023,10,2,0,3,False
2023-10-02,2023,10,2,0,4,False
2023-10-02,2023,10,2,0,5,False
2023-10-02,2023,10,2,0,6,False
2023-10-02,2023,10,2,0,7,False
2023-10-02,2023,10,2,0,8,False
2023-10-02,2023,10,2,0,9,False
2023-10-02,2023,10,2,0,10,False
2023-10-02,2023,10,2,0,11,False
2023-10-02,2023,10,2,0,12,False
2023-10-02,2023,10,2,0,13,False
2023-10-02,2023,10,2,0,14,False
2023-10-02,2023,10,2,0,15,False
2023-10-02,2023,10,2,0,16,False
2023-10-02,2023,10,2,0,17,False
2023-10-02,2023,10,2,0,18,False
2023-10-02,2023,10,2,0,19,False
2023-10-02,2023,10,2,0,20,False
2023-10-02,2023,10,2,0,21,False
2023-10-02,2023,10,2,0,22,False
2023-10-02,2023,10,2,0,23,False
2023-10-03,2023,10,3,1,0,False
2023-10-03,2023,10,3,1,1,False
2023-10-03,2023,10,3,1,2,False
2023-10-03,2023,10,3,1,3,False
2023-10-03,2023,10,3,1,4,False
2023-10-03,2023,10,3,1,5,False
2023-10-03,2023,10,3,1,6,False
2023-10-03,2023,10,3,1,7,False
2023-10-03,2023,10,3,1,8,False
2023-10-03,2023,10,3,1,9,False
2023-10-03,2023,10,3,1,10,False
2023-10-03,2023,10,3,1,11,False
2023-10-03,2023,10,3,1,12,False
2023-10-03,2023,10,3,1,13,False
2023-10-03,2023,10,3,1,14,False
2023-10-03,2023,10,3,1,15,False
2023-10-03,2023,10,3,1,16,False
2023-10-03,2023,10,3,1,17,False
2023-10-03,2023,10,3,1,18,False
2023-10-03,2023,10,3,1,19,False
2023-10-03,2023,10,3,1,20,False
2023-10-03,2023,10,3,1,21,False
2023-10-03,2023,10,3,1,22,False
2023-10-03,2023,10,3,1,23,False
2023-10-04,2023,10,4,2,0,False
2023-10-04,2023,10,4,2,1,False
2023-10-04,2023,10,4,2,2,False
2023-10-04,2023,10,4,2,3,False
2023-10-04,2023,10,4,2,4,False
2023-10-04,2023,10,4,2,5,False
2023-10-04,2023,10,4,2,6,False
2023-10-04,2023,10,4,2,7,False
2023-10-04,2023,10,4,2,8,False
2023-10-04,2023,10,4,2,9,False
2023-10-04,2023,10,4,2,10,False
2023-10-04,2023,10,4,2,11,False
2023-10-04,2023,10,4,2,12,False
2023-10-04,2023,10,4,2,13,False
2023-10-04,2023,10,4,2,14,False
2023-10-04,2023,10,4,2,15,False
2023-10-04,2023,10,4,2,16,False
2023-10-04,2023,10,4,2,17,False
2023-10-04,2023,10,4,2,18,False
2023-10-04,2023,10,4,2,19,False
2023-10-04,2023,10,4,2,20,False
2023-10-04,2023,10,4,2,21,False
2023-10-04,2023,10,4,2,22,False
2023-10-04,2023,10,4,2,23,False
2023-10-05,2023,10,5,3,0,False
2023-10-05,2023,10,5,3,1,False
2023-10-05,2023,10,5,3,2,False
2023-10-05,2023,10,5,3,3,False
2023-10-05,2023,10,5,3,4,False
2023-10-05,2023,10,5,3,5,False
2023-10-05,2023,10,5,3,6,False
2023-10-05,2023,10,5,3,7,False
2023-10-05,2023,10,5,3,8,False
2023-10-05,2023,10,5,3,9,False
2023-10-05,2023,10,5,3,10,False
2023-10-05,2023,10,5,3,11,False
2023-10-05,2023,10,5,3,12,False
2023-10-05,2023,10,5,3,13,False
2023-10-05,2023,10,5,3,14,False
2023-10-05,2023,10,5,3,15,False
2023-10-05,2023,10,5,3,16,False
2023-10-05,2023,10,5,3,17,False
2023-10-05,2023,10,5,3,18,False
2023-10-05,2023,10,5,3,19,False
2023-10-05,2023,10,5,3,20,False
2023-10-05,2023,10,5,3,21,False
2023-10-05,2023,10,5,3,22,False
2023-10-05,2023,10,5,3,23,False
2023-10-06,2023,10,6,4,0,False
2023-10-06,2023,10,6,4,1,False
2023-10-06,2023,10,6,4,2,False
2023-10-06,2023,10,6,4,3,False
2023-10-06,2023,10,6,4,4,False
2023-10-06,2023,10,6,4,5,False
2023-10-06,2023,10,6,4,6,False
2023-10-06,2023,10,6,4,7,False
2023-10-06,2023,10,6,4,8,False
2023-10-06,2023,10,6,4,9,False
2023-10-06,2023,10,6,4,10,False
2023-10-06,2023,10,6,4,11,False
2023-10-06,2023,10,6,4,12,False
2023-10-06,2023,10,6,4,13,False
2023-10-06,2023,10,6,4,14,False
2023-10-06,2023,10,6,4,15,False
2023-10-06,2023,10,6,4,16,False
2023-10-06,2023,10,6,4,17,False
2023-10-06,2023,10,6,4,18,False
2023-10-06,2023,10,6,4,19,False
2023-10-06,2023,10,6,4,20,False
2023-10-06,2023,10,6,4,21,False
2023-10-06,2023,10,6,4,22,False
2023-10-06,2023,10,6,4,23,False
2023-10-07,2023,10,7,5,0,True
2023-10-07,2023,10,7,5,1,True
2023-10-07,2023,10,7,5,2,True
2023-10-07,2023,10,7,5,3,True
2023-10-07,2023,10,7,5,4,True
2023-10-07,2023,10,7,5,5,True
2023-10-07,2023,10,7,5,6,True
2023-10-07,2023,10,7,5,7,True
2023-10-07,2023,10,7,5,8,True
2023-10-07,2023,10,7,5,9,True
2023-10-07,2023,10,7,5,10,True
2023-10-07,2023,10,7,5,11,True
2023-10-07,2023,10,7,5,12,True
2023-10-07,2023,10,7,5,13,True
2023-10-07,2023,10,7,5,14,True
2023-10-07,2023,10,7,5,15,True
2023-10-07,2023,10,7,5,16,True
2023-10-07,2023,10,7,5,17,True
2023-10-07,2023,10,7,5,18,True
2023-10-07,2023,10,7,5,19,True
2023-10-07,2023,10,7,5,20,True
2023-10-07,2023,10,7,5,21,True
2023-10-07,2023,10,7,5,22,True
2023-10-07,2023,10,7,5,23,True
2023-10-08,2023,10,8,6,0,True
2023-10-08,2023,10,8,6,1,True
2023-10-08,2023,10,8,6,2,True
2023-10-08,2023,10,8,6,3,True
2023-10-08,2023,10,8,6,4,True
2023-10-08,2023,10,8,6,5,True
2023-10-08,2023,10,8,6,6,True
2023-10-08,2023,10,8,6,7,True
2023-10-08,2023,10,8,6,8,True
2023-10-08,2023,10,8,6,9,True
2023-10-08,2023,10,8,6,10,True
2023-10-08,2023,10,8,6,11,True
2023-10-08,2023,10,8,6,12,True
2023-10-08,2023,10,8,6,13,True
2023-10-08,2023,10,8,6,14,True
2023-10-08,2023,10,8,6,15,True
2023-10-08,2023,10,8,6,16,True
2023-10-08,2023,10,8,6,17,True
2023-10-08,2023,10,8,6,18,True
2023-10-08,2023,10,8,6,19,True
2023-10-08,2023,10,8,6,20,True
2023-10-08,2023,10,8,6,21,True
2023-10-08,2023,10,8,6,22,True
2023-10-08,2023,10,8,6,23,True
2023-10-09,2023,10,9,0,0,False
2023-10-09,2023,10,9,0,1,False
2023-10-09,2023,10,9,0,2,False
2023-10-09,2023,10,9,0,3,False
2023-10-09,2023,10,9,0,4,False
2023-10-09,2023,10,9,0,5,False
2023-10-09,2023,10,9,0,6,False
2023-10-09,2023,10,9,0,7,False
2023-10-09,2023,10,9,0,8,False
2023-10-09,2023,10,9,0,9,False
2023-10-09,2023,10,9,0,10,False
2023-10-09,2023,10,9,0,11,False
2023-10-09,2023,10,9,0,12,False
2023-10-09,2023,10,9,0,13,False
2023-10-09,2023,10,9,0,14,False
2023-10-09,2023,10,9,0,15,False
2023-10-09,2023,10,9,0,16,False
2023-10-09,2023,10,9,0,17,False
2023-10-09,2023,10,9,0,18,False
2023-10-09,2023,10,9,0,19,False
2023-10-09,2023,10,9,0,20,False
2023-10-09,2023,10,9,0,21,False
2023-10-09,2023,10,9,0,22,False
2023-10-09,2023,10,9,0,23,False
2023-10-10,2023,10,10,1,0,False
2023-10-10,2023,10,10,1,1,False
2023-10-10,2023,10,10,1,2,False
2023-10-10,2023,10,10,1,3,False
2023-10-10,2023,10,10,1,4,False
2023-10-10,2023,10,10,1,5,False
2023-10-10,2023,10,10,1,6,False
2023-10-10,2023,10,10,1,7,False
2023-10-10,2023,10,10,1,8,False
2023-10-10,2023,10,10,1,9,False
2023-10-10,2023,10,10,1,10,False
2023-10-10,2023,10,10,1,11,False
2023-10-10,2023,10,10,1,12,False
2023-10-10,2023,10,10,1,13,False
2023-10-10,2023,10,10,1,14,False
2023-10-10,2023,10,10,1,15,False
2023-10-10,2023,10,10,1,16,False
2023-10-10,2023,10,10,1,17,False
2023-10-10,2023,10,10,1,18,False
2023-10-10,2023,10,10,1,19,False
2023-10-10,2023,10,10,1,20,False
2023-10-10,2023,10,10,1,21,False
2023-10-10,2023,10,10,1,22,False
2023-10-10,2023,10,10,1,23,False
2023-10-11,2023,10,11,2,0,False
2023-10-11,2023,10,11,2,1,False
2023-10-11,2023,10,11,2,2,False
2023-10-11,2023,10,11,2,3,False
2023-10-11,2023,10,11,2,4,False
2023-10-11,2023,10,11,2,5,False
2023-10-11,2023,10,11,2,6,False
2023-10-11,2023,10,11,2,7,False
2023-10-11,2023,10,11,2,8,False
2023-10-11,2023,10,11,2,9,False
2023-10-11,2023,10,11,2,10,False
2023-10-11,2023,10,11,2,11,False
2023-10-11,2023,10,11,2,12,False
2023-10-11,2023,10,11,2,13,False
2023-10-11,2023,10,11,2,14,False
2023-10-11,2023,10,11,2,15,False
2023-10-11,2023,10,11,2,16,False
2023-10-11,2023,10,11,2,17,False
2023-10-11,2023,10,11,2,18,False
2023-10-11,2023,10,11,2,19,False
2023-10-11,2023,10,11,2,20,False
2023-10-11,2023,10,11,2,21,False
2023-10-11,2023,10,11,2,22,False
2023-10-11,2023,10,11,2,23,False
2023-10-12,2023,10,12,3,0,False
2023-10-12,2023,10,12,3,1,False
2023-10-12,2023,10,12,3,2,False
2023-10-12,2023,10,12,3,3,False
2023-10-12,2023,10,12,3,4,False
2023-10-12,2023,10,12,3,5,False
2023-10-12,2023,10,12,3,6,False
2023-10-12,2023,10,12,3,7,False
2023-10-12,2023,10,12,3,8,False
2023-10-12,2023,10,12,3,9,False
2023-10-12,2023,10,12,3,10,False
2023-10-12,2023,10,12,3,11,False
2023-10-12,2023,10,12,3,12,False
2023-10-12,2023,10,12,3,13,False
2023-10-12,2023,10,12,3,14,False
2023-10-12,2023,10,12,3,15,False
2023-10-12,2023,10,12,3,16,False
2023-10-12,2023,10,12,3,17,False
2023-10-12,2023,10,12,3,18,False
2023-10-12,2023,10,12,3,19,False
2023-10-12,2023,10,12,3,20,False
2023-10-12,2023,10,12,3,21,False
2023-10-12,2023,10,12,3,22,False
2023-10-12,2023,10,12,3,23,False
2023-10-13,2023,10,13,4,0,False
2023-10-13,2023,10,13,4,1,False
2023-10-13,2023,10,13,4,2,False
2023-10-13,2023,10,13,4,3,False
2023-10-13,2023,10,13,4,4,False
2023-10-13,2023,10,13,4,5,False
2023-10-13,2023,10,13,4,6,False
2023-10-13,2023,10,13,4,7,False
2023-10-13,2023,10,13,4,8,False
2023-10-13,2023,10,13,4,9,False
2023-10-13,2023,10,13,4,10,False
2023-10-13,2023,10,13,4,11,False
2023-10-13,2023,10,13,4,12,False
2023-10-13,2023,10,13,4,13,False
2023-10-13,2023,10,13,4,14,False
2023-10-13,2023,10,13,4,15,False
2023-10-13,2023,10,13,4,16,False
2023-10-13,2023,10,13,4,17,False
2023-10-13,2023,10,13,4,18,False
2023-10-13,2023,10,13,4,19,False
2023-10-13,2023,10,13,4,20,False
2023-10-13,2023,10,13,4,21,False
2023-10-13,2023,10,13,4,22,False
2023-10-13,2023,10,13,4,23,False
2023-10-14,2023,10,14,5,0,True
2023-10-14,2023,10,14,5,1,True
2023-10-14,2023,10,14,5,2,True
2023-10-14,2023,10,14,5,3,True
2023-10-14,2023,10,14,5,4,True
2023-10-14,2023,10,14,5,5,True
2023-10-14,2023,10,14,5,6,True
2023-10-14,2023,10,14,5,7,True
2023-10-14,2023,10,14,5,8,True
2023-10-14,2023,10,14,5,9,True
2023-10-14,2023,10,14,5,10,True
2023-10-14,2023,10,14,5,11,True
2023-10-14,2023,10,14,5,12,True
2023-10-14,2023,10,14,5,13,True
2023-10-14,2023,10,14,5,14,True
2023-10-14,2023,10,14,5,15,True
2023-10-14,2023,10,14,5,16,True
2023-10-14,2023,10,14,5,17,True
2023-10-14,2023,10,14,5,18,True
2023-10-14,2023,10,14,5,19,True
2023-10-14,2023,10,14,5,20,True
2023-10-14,2023,10,14,5,21,True
2023-10-14,2023,10,14,5,22,True
2023-10-14,2023,10,14,5,23,True
2023-10-15,2023,10,15,6,0,True
2023-10-15,2023,10,15,6,1,True
2023-10-15,2023,10,15,6,2,True
2023-10-15,2023,10,15,6,3,True
2023-10-15,2023,10,15,6,4,True
2023-10-15,2023,10,15,6,5,True
2023-10-15,2023,10,15,6,6,True
2023-10-15,2023,10,15,6,7,True
2023-10-15,2023,10,15,6,8,True
2023-10-15,2023,10,15,6,9,True
2023-10-15,2023,10,15,6,10,True
2023-10-15,2023,10,15,6,11,True
2023-10-15,2023,10,15,6,12,True
2023-10-15,2023,10,15,6,13,True
2023-10-15,2023,10,15,6,14,True
2023-10-15,2023,10,15,6,15,True
2023-10-15,2023,10,15,6,16,True
2023-10-15,2023,10,15,6,17,True
2023-10-15,2023,10,15,6,18,True
2023-10-15,2023,10,15,6,19,True
2023-10-15,2023,10,15,6,20,True
2023-10-15,2023,10,15,6,21,True
2023-10-15,2023,10,15,6,22,True
2023-10-15,2023,10,15,6,23,True
2023-10-16,2023,10,16,0,0,False
2023-10-16,2023,10,16,0,1,False
2023-10-16,2023,10,16,0,2,False
2023-10-16,2023,10,16,0,3,False
2023-10-16,2023,10,16,0,4,False
2023-10-16,2023,10,16,0,5,False
2023-10-16,2023,10,16,0,6,False
2023-10-16,2023,10,16,0,7,False
2023-10-16,2023,10,16,0,8,False
2023-10-16,2023,10,16,0,9,False
2023-10-16,2023,10,16,0,10,False
2023-10-16,2023,10,16,0,11,False
2023-10-16,2023,10,16,0,12,False
2023-10-16,2023,10,16,0,13,False
2023-10-16,2023,10,16,0,14,False
2023-10-16,2023,10,16,0,15,False
2023-10-16,2023,10,16,0,16,False
2023-10-16,2023,10,16,0,17,False
2023-10-16,2023,10,16,0,18,False
2023-10-16,2023,10,16,0,19,False
2023-10-16,2023,10,16,0,20,False
2023-10-16,2023,10,16,0,21,False
2023-10-16,2023,10,16,0,22,False
2023-10-16,2023,10,16,0,23,False
2023-10-17,2023,10,17,1,0,False
2023-10-17,2023,10,17,1,1,False
2023-10-17,2023,10,17,1,2,False
2023-10-17,2023,10,17,1,3,False
2023-10-17,2023,10,17,1,4,False
2023-10-17,2023,10,17,1,5,False
2023-10-17,2023,10,17,1,6,False
2023-10-17,2023,10,17,1,7,False
2023-10-17,2023,10,17,1,8,False
2023-10-17,2023,10,17,1,9,False
2023-10-17,2023,10,17,1,10,False
2023-10-17,2023,10,17,1,11,False
2023-10-17,2023,10,17,1,12,False
2023-10-17,2023,10,17,1,13,False
2023-10-17,2023,10,17,1,14,False
2023-10-17,2023,10,17,1,15,False
2023-10-17,2023,10,17,1,16,False
2023-10-17,2023,10,17,1,17,False
2023-10-17,2023,10,17,1,18,False
2023-10-17,2023,10,17,1,19,False
2023-10-17,2023,10,17,1,20,False
2023-10-17,2023,10,17,1,21,False
2023-10-17,2023,10,17,1,22,False
2023-10-17,2023,10,17,1,23,False
2023-10-18,2023,10,18,2,0,False
2023-10-18,2023,10,18,2,1,False
2023-10-18,2023,10,18,2,2,False
2023-10-18,2023,10,18,2,3,False
2023-10-18,2023,10,18,2,4,False
2023-10-18,2023,10,18,2,5,False
2023-10-18,2023,10,18,2,6,False
2023-10-18,2023,10,18,2,7,False
2023-10-18,2023,10,18,2,8,False
2023-10-18,2023,10,18,2,9,False
2023-10-18,2023,10,18,2,10,False
2023-10-18,2023,10,18,2,11,False
2023-10-18,2023,10,18,2,12,False
2023-10-18,2023,10,18,2,13,False
2023-10-18,2023,10,18,2,14,False
2023-10-18,2023,10,18,2,15,False
2023-10-18,2023,10,18,2,16,False
2023-10-18,2023,10,18,2,17,False
2023-10-18,2023,10,18,2,18,False
2023-10-18,2023,10,18,2,19,False
2023-10-18,2023,10,18,2,20,False
2023-10-18,2023,10,18,2,21,False
2023-10-18,2023,10,18,2,22,False
2023-10-18,2023,10,18,2,23,False
2023-10-19,2023,10,19,3,0,False
2023-10-19,2023,10,19,3,1,False
2023-10-19,2023,10,19,3,2,False
2023-10-19,2023,10,19,3,3,False
2023-10-19,2023,10,19,3,4,False
2023-10-19,2023,10,19,3,5,False
2023-10-19,2023,10,19,3,6,False
2023-10-19,2023,10,19,3,7,False
2023-10-19,2023,10,19,3,8,False
2023-10-19,2023,10,19,3,9,False
2023-10-19,2023,10,19,3,10,False
2023-10-19,2023,10,19,3,11,False
2023-10-19,2023,10,19,3,12,False
2023-10-19,2023,10,19,3,13,False
2023-10-19,2023,10,19,3,14,False
2023-10-19,2023,10,19,3,15,False
2023-10-19,2023,10,19,3,16,False
2023-10-19,2023,10,19,3,17,False
2023-10-19,2023,10,19,3,18,False
2023-10-19,2023,10,19,3,19,False
2023-10-19,2023,10,19,3,20,False
2023-10-19,2023,10,19,3,21,False
2023-10-19,2023,10,19,3,22,False
2023-10-19,2023,10,19,3,23,False
2023-10-20,2023,10,20,4,0,False
2023-10-20,2023,10,20,4,1,False
2023-10-20,2023,10,20,4,2,False
2023-10-20,2023,10,20,4,3,False
2023-10-20,2023,10,20,4,4,False
2023-10-20,2023,10,20,4,5,False
2023-10-20,2023,10,20,4,6,False
2023-10-20,2023,10,20,4,7,False
2023-10-20,2023,10,20,4,8,False
2023-10-20,2023,10,20,4,9,False
2023-10-20,2023,10,20,4,10,False
2023-10-20,2023,10,20,4,11,False
2023-10-20,2023,10,20,4,12,False
2023-10-20,2023,10,20,4,13,False
2023-10-20,2023,10,20,4,14,False
2023-10-20,2023,10,20,4,15,False
2023-10-20,2023,10,20,4,16,False
2023-10-20,2023,10,20,4,17,False
2023-10-20,2023,10,20,4,18,False
2023-10-20,2023,10,20,4,19,False
2023-10-20,2023,10,20,4,20,False
2023-10-20,2023,10,20,4,21,False
2023-10-20,2023,10,20,4,22,False
2023-10-20,2023,10,20,4,23,False
2023-10-21,2023,10,21,5,0,True
2023-10-21,2023,10,21,5,1,True
2023-10-21,2023,10,21,5,2,True
2023-10-21,2023,10,21,5,3,True
2023-10-21,2023,10,21,5,4,True
2023-10-21,2023,10,21,5,5,True
2023-10-21,2023,10,21,5,6,True
2023-10-21,2023,10,21,5,7,True
2023-10-21,2023,10,21,5,8,True
2023-10-21,2023,10,21,5,9,True
2023-10-21,2023,10,21,5,10,True
2023-10-21,2023,10,21,5,11,True
2023-10-21,2023,10,21,5,12,True
2023-10-21,2023,10,21,5,13,True
2023-10-21,2023,10,21,5,14,True
2023-10-21,2023,10,21,5,15,True
2023-10-21,2023,10,21,5,16,True
2023-10-21,2023,10,21,5,17,True
2023-10-21,2023,10,21,5,18,True
2023-10-21,2023,10,21,5,19,True
2023-10-21,2023,10,21,5,20,True
2023-10-21,2023,10,21,5,21,True
2023-10-21,2023,10,21,5,22,True
2023-10-21,2023,10,21,5,23,True
2023-10-22,2023,10,22,6,0,True
2023-10-22,2023,10,22,6,1,True
2023-10-22,2023,10,22,6,2,True
2023-10-22,2023,10,22,6,3,True
2023-10-22,2023,10,22,6,4,True
2023-10-22,2023,10,22,6,5,True
2023-10-22,2023,10,22,6,6,True
2023-10-22,2023,10,22,6,7,True
2023-10-22,2023,10,22,6,8,True
2023-10-22,2023,10,22,6,9,True
2023-10-22,2023,10,22,6,10,True
2023-10-22,2023,10,22,6,11,True
2023-10-22,2023,10,22,6,12,True
2023-10-22,2023,10,22,6,13,True
2023-10-22,2023,10,22,6,14,True
2023-10-22,2023,10,22,6,15,True
2023-10-22,2023,10,22,6,16,True
2023-10-22,2023,10,22,6,17,True
2023-10-22,2023,10,22,6,18,True
2023-10-22,2023,10,22,6,19,True
2023-10-22,2023,10,22,6,20,True
2023-10-22,2023,10,22,6,21,True
2023-10-22,2023,10,22,6,22,True
2023-10-22,2023,10,22,6,23,True
2023-10-23,2023,10,23,0,0,False
2023-10-23,2023,10,23,0,1,False
2023-10-23,2023,10,23,0,2,False
2023-10-23,2023,10,23,0,3,False
2023-10-23,2023,10,23,0,4,False
2023-10-23,2023,10,23,0,5,False
2023-10-23,2023,10,23,0,6,False
2023-10-23,2023,10,23,0,7,False
2023-10-23,2023,10,23,0,8,False
2023-10-23,2023,10,23,0,9,False
2023-10-23,2023,10,23,0,10,False
2023-10-23,2023,10,23,0,11,False
2023-10-23,2023,10,23,0,12,False
2023-10-23,2023,10,23,0,13,False
2023-10-23,2023,10,23,0,14,False
2023-10-23,2023,10,23,0,15,False
2023-10-23,2023,10,23,0,16,False
2023-10-23,2023,10,23,0,17,False
2023-10-23,2023,10,23,0,18,False
2023-10-23,2023,10,23,0,19,False
2023-10-23,2023,10,23,0,20,False
2023-10-23,2023,10,23,0,21,False
2023-10-23,2023,10,23,0,22,False
2023-10-23,2023,10,23,0,23,False
2023-10-24,2023,10,24,1,0,False
2023-10-24,2023,10,24,1,1,False
2023-10-24,2023,10,24,1,2,False
2023-10-24,2023,10,24,1,3,False
2023-10-24,2023,10,24,1,4,False
2023-10-24,2023,10,24,1,5,False
2023-10-24,2023,10,24,1,6,False
2023-10-24,2023,10,24,1,7,False
2023-10-24,2023,10,24,1,8,False
2023-10-24,2023,10,24,1,9,False
2023-10-24,2023,10,24,1,10,False
2023-10-24,2023,10,24,1,11,False
2023-10-24,2023,10,24,1,12,False
2023-10-24,2023,10,24,1,13,False
2023-10-24,2023,10,24,1,14,False
2023-10-24,2023,10,24,1,15,False
2023-10-24,2023,10,24,1,16,False
2023-10-24,2023,10,24,1,17,False
2023-10-24,2023,10,24,1,18,False
2023-10-24,2023,10,24,1,19,False
2023-10-24,2023,10,24,1,20,False
2023-10-24,2023,10,24,1,21,False
2023-10-24,2023,10,24,1,22,False
2023-10-24,2023,10,24,1,23,False
2023-10-25,2023,10,25,2,0,False
2023-10-25,2023,10,25,2,1,False
2023-10-25,2023,10,25,2,2,False
2023-10-25,2023,10,25,2,3,False
2023-10-25,2023,10,25,2,4,False
2023-10-25,2023,10,25,2,5,False
2023-10-25,2023,10,25,2,6,False
2023-10-25,2023,10,25,2,7,False
2023-10-25,2023,10,25,2,8,False
2023-10-25,2023,10,25,2,9,False
2023-10-25,2023,10,25,2,10,False
2023-10-25,2023,10,25,2,11,False
2023-10-25,2023,10,25,2,12,False
2023-10-25,2023,10,25,2,13,False
2023-10-25,2023,10,25,2,14,False
2023-10-25,2023,10,25,2,15,False
2023-10-25,2023,10,25,2,16,False
2023-10-25,2023,10,25,2,17,False
2023-10-25,2023,10,25,2,18,False
2023-10-25,2023,10,25,2,19,False
2023-10-25,2023,10,25,2,20,False
2023-10-25,2023,10,25,2,21,False
2023-10-25,2023,10,25,2,22,False
2023-10-25,2023,10,25,2,23,False
2023-10-26,2023,10,26,3,0,False
2023-10-26,2023,10,26,3,1,False
2023-10-26,2023,10,26,3,2,False
2023-10-26,2023,10,26,3,3,False
2023-10-26,2023,10,26,3,4,False
2023-10-26,2023,10,26,3,5,False
2023-10-26,2023,10,26,3,6,False
2023-10-26,2023,10,26,3,7,False
2023-10-26,2023,10,26,3,8,False
2023-10-26,2023,10,26,3,9,False
2023-10-26,2023,10,26,3,10,False
2023-10-26,2023,10,26,3,11,False
2023-10-26,2023,10,26,3,12,False
2023-10-26,2023,10,26,3,13,False
2023-10-26,2023,10,26,3,14,False
2023-10-26,2023,10,26,3,15,False
2023-10-26,2023,10,26,3,16,False
2023-10-26,2023,10,26,3,17,False
2023-10-26,2023,10,26,3,18,False
2023-10-26,2023,10,26,3,19,False
2023-10-26,2023,10,26,3,20,False
2023-10-26,2023,10,26,3,21,False
2023-10-26,2023,10,26,3,22,False
2023-10-26,2023,10,26,3,23,False
2023-10-27,2023,10,27,4,0,False
2023-10-27,2023,10,27,4,1,False
2023-10-27,2023,10,27,4,2,False
2023-10-27,2023,10,27,4,3,False
2023-10-27,2023,10,27,4,4,False
2023-10-27,2023,10,27,4,5,False
2023-10-27,2023,10,27,4,6,False
2023-10-27,2023,10,27,4,7,False
2023-10-27,2023,10,27,4,8,False
2023-10-27,2023,10,27,4,9,False
2023-10-27,2023,10,27,4,10,False
2023-10-27,2023,10,27,4,11,False
2023-10-27,2023,10,27,4,12,False
2023-10-27,2023,10,27,4,13,False
2023-10-27,2023,10,27,4,14,False
2023-10-27,2023,10,27,4,15,False
2023-10-27,2023,10,27,4,16,False
2023-10-27,2023,10,27,4,17,False
2023-10-27,2023,10,27,4,18,False
2023-10-27,2023,10,27,4,19,False
2023-10-27,2023,10,27,4,20,False
2023-10-27,2023,10,27,4,21,False
2023-10-27,2023,10,27,4,22,False
2023-10-27,2023,10,27,4,23,False
2023-10-28,2023,10,28,5,0,True
2023-10-28,2023,10,28,5,1,True
2023-10-28,2023,10,28,5,2,True
2023-10-28,2023,10,28,5,3,True
2023-10-28,2023,10,28,5,4,True
2023-10-28,2023,10,28,5,5,True
2023-10-28,2023,10,28,5,6,True
2023-10-28,2023,10,28,5,7,True
2023-10-28,2023,10,28,5,8,True
2023-10-28,2023,10,28,5,9,True
2023-10-28,2023,10,28,5,10,True
2023-10-28,2023,10,28,5,11,True
2023-10-28,2023,10,28,5,12,True
2023-10-28,2023,10,28,5,13,True
2023-10-28,2023,10,28,5,14,True
2023-10-28,2023,10,28,5,15,True
2023-10-28,2023,10,28,5,16,True
2023-10-28,2023,10,28,5,17,True
2023-10-28,2023,10,28,5,18,True
2023-10-28,2023,10,28,5,19,True
2023-10-28,2023,10,28,5,20,True
